,Country,CO2_Percent_Change,Forest_Area_Percent_Change,Predicted_Avg_Temp
2585,Guatemala,-2,0.25,20.568306
2586,Guatemala,-2,0,20.722343
2587,Guatemala,-2,0.25,20.568306
2588,Guatemala,-2,-0.5,21.035809
2589,Guatemala,-2,-1,21.351753
2590,Guatemala,-5,1,19.109016
2591,Guatemala,-5,0.5,19.413404
2592,Guatemala,-5,0.25,19.56773
2593,Guatemala,-5,0,19.72342
2594,Guatemala,-5,0.25,19.56773
2595,Guatemala,-5,-0.5,20.03879
2596,Guatemala,-5,-1,20.36073
2597,Vietnam,5,1,31.955095
2598,Vietnam,5,0.5,31.49669
2599,Vietnam,5,0.25,31.267555
2600,Vietnam,5,0,31.03842
2601,Vietnam,5,0.25,31.267555
2602,Vietnam,5,-0.5,30.580147
2603,Vietnam,5,-1,30.13312
2604,Vietnam,2,1,31.5393
2605,Vietnam,2,0.5,31.076101
2606,Vietnam,2,0.25,30.844501
2607,Vietnam,2,0,30.614883
2608,Vietnam,2,0.25,30.844501
2609,Vietnam,2,-0.5,30.15642
2610,Vietnam,2,-1,29.698149
2611,Vietnam,1,1,31.403837
2612,Vietnam,1,0.5,30.94064
2613,Vietnam,1,0.25,30.70904
2614,Vietnam,1,0,30.477438
2615,Vietnam,1,0.25,30.70904
2616,Vietnam,1,-0.5,30.015306
2617,Vietnam,1,-1,29.556904
2618,Vietnam,0,1,31.270899
2619,Vietnam,0,0.5,30.805178
2620,Vietnam,0,0.25,30.57358
2621,Vietnam,0,0,25.80531666666667
2622,Vietnam,0,0.25,30.57358
2623,Vietnam,0,-0.5,29.878778
2624,Vietnam,0,-1,29.415726
2625,Vietnam,-1,1,31.138723
2626,Vietnam,-1,0.5,30.669718
2627,Vietnam,-1,0.25,30.438116
2628,Vietnam,-1,0,30.206516
2629,Vietnam,-1,0.25,30.438116
2630,Vietnam,-1,-0.5,29.743319
2631,Vietnam,-1,-1,29.280115
2632,Vietnam,-2,1,31.00655
2633,Vietnam,-2,0.5,30.534254
2634,Vietnam,-2,0.25,30.302654
2635,Vietnam,-2,0,30.071054
2636,Vietnam,-2,0.25,30.302654
2637,Vietnam,-2,-0.5,29.607855
2638,Vietnam,-2,-1,29.144655
2639,Vietnam,-5,1,30.61003
2640,Vietnam,-5,0.5,30.133163
2641,Vietnam,-5,0.25,29.897146
2642,Vietnam,-5,0,29.66467
2643,Vietnam,-5,0.25,29.897146
2644,Vietnam,-5,-0.5,29.201475
2645,Vietnam,-5,-1,28.738272
2646,Jamaica,5,1,26.869217
2647,Jamaica,5,0.5,26.08354
2648,Jamaica,5,0.25,25.749588
2649,Jamaica,5,0,25.464935
2650,Jamaica,5,0.25,25.749588
2651,Jamaica,5,-0.5,24.964882
2652,Jamaica,5,-1,24.53426
2653,Jamaica,2,1,27.637447
2654,Jamaica,2,0.5,26.966377
2655,Jamaica,2,0.25,26.698376
2656,Jamaica,2,0,26.435938
2657,Jamaica,2,0.25,26.698376
2658,Jamaica,2,-0.5,25.995575
2659,Jamaica,2,-1,25.565454
2660,Jamaica,1,1,27.89534
2661,Jamaica,1,0.5,27.284882
2662,Jamaica,1,0.25,27.021843
2663,Jamaica,1,0,26.771687
2664,Jamaica,1,0.25,27.021843
2665,Jamaica,1,-0.5,26.339138
2666,Jamaica,1,-1,25.919212
2667,Jamaica,0,1,28.180033
2668,Jamaica,0,0.5,27.608349
2669,Jamaica,0,0.25,27.34531
2670,Jamaica,0,0,27.243305555555555
2671,Jamaica,0,0.25,27.34531
2672,Jamaica,0,-0.5,26.682703
2673,Jamaica,0,-1,26.275063
2674,Jamaica,-1,1,28.481339
2675,Jamaica,-1,0.5,27.931816
2676,Jamaica,-1,0.25,27.679165
2677,Jamaica,-1,0,27.456886
2678,Jamaica,-1,0.25,27.679165
2679,Jamaica,-1,-0.5,27.031857
2680,Jamaica,-1,-1,26.647741
2681,Jamaica,-2,1,28.787544
2682,Jamaica,-2,0.5,28.255283
2683,Jamaica,-2,0.25,28.015762
2684,Jamaica,-2,0,27.800451
2685,Jamaica,-2,0.25,28.015762
2686,Jamaica,-2,-0.5,27.38561
2687,Jamaica,-2,-1,27.021458
2688,Jamaica,-5,1,29.751766
2689,Jamaica,-5,0.5,29.261765
2690,Jamaica,-5,0.25,29.054579
2691,Jamaica,-5,0,28.852013
2692,Jamaica,-5,0.25,29.054579
2693,Jamaica,-5,-0.5,28.479713
2694,Jamaica,-5,-1,28.162008
2695,Libya,5,1,21.079983333333335
2696,Libya,5,0.5,21.079983333333335
2697,Libya,5,0.25,21.079983333333335
2698,Libya,5,0,21.079983333333335
2699,Libya,5,0.25,21.079983333333335
2700,Libya,5,-0.5,21.079983333333335
2701,Libya,5,-1,21.079983333333335
2702,Libya,2,1,21.079983333333335
2703,Libya,2,0.5,21.079983333333335
2704,Libya,2,0.25,21.079983333333335
2705,Libya,2,0,21.079983333333335
2706,Libya,2,0.25,21.079983333333335
2707,Libya,2,-0.5,21.079983333333335
2708,Libya,2,-1,21.079983333333335
2709,Libya,1,1,21.079983333333335
2710,Libya,1,0.5,21.079983333333335
2711,Libya,1,0.25,21.079983333333335
2712,Libya,1,0,21.079983333333335
2713,Libya,1,0.25,21.079983333333335
2714,Libya,1,-0.5,21.079983333333335
2715,Libya,1,-1,21.079983333333335
2716,Libya,0,1,21.079983333333335
2717,Libya,0,0.5,21.079983333333335
2718,Libya,0,0.25,21.079983333333335
2719,Libya,0,0,21.079983333333335
2720,Libya,0,0.25,21.079983333333335
2721,Libya,0,-0.5,21.079983333333335
2722,Libya,0,-1,21.079983333333335
2723,Libya,-1,1,21.079983333333335
2724,Libya,-1,0.5,21.079983333333335
2725,Libya,-1,0.25,21.079983333333335
2726,Libya,-1,0,21.079983333333335
2727,Libya,-1,0.25,21.079983333333335
2728,Libya,-1,-0.5,21.079983333333335
2729,Libya,-1,-1,21.079983333333335
2730,Libya,-2,1,21.079983333333335
2731,Libya,-2,0.5,21.079983333333335
2732,Libya,-2,0.25,21.079983333333335
2733,Libya,-2,0,21.079983333333335
2734,Libya,-2,0.25,21.079983333333335
2735,Libya,-2,-0.5,21.079983333333335
2736,Libya,-2,-1,21.079983333333335
2737,Libya,-5,1,21.079983333333335
2738,Libya,-5,0.5,21.079983333333335
2739,Libya,-5,0.25,21.079983333333335
2740,Libya,-5,0,21.079983333333335
2741,Libya,-5,0.25,21.079983333333335
2742,Libya,-5,-0.5,21.079983333333335
2743,Libya,-5,-1,21.079983333333335
2744,United Arab Emirates,5,1,30.300243
2745,United Arab Emirates,5,0.5,29.399359
2746,United Arab Emirates,5,0.25,28.955452
2747,United Arab Emirates,5,0,28.536827
2748,United Arab Emirates,5,0.25,28.955452
2749,United Arab Emirates,5,-0.5,27.70679
2750,United Arab Emirates,5,-1,26.918015
2751,United Arab Emirates,2,1,30.879879
2752,United Arab Emirates,2,0.5,30.045898
2753,United Arab Emirates,2,0.25,29.63998
2754,United Arab Emirates,2,0,29.237246
2755,United Arab Emirates,2,0.25,29.63998
2756,United Arab Emirates,2,-0.5,28.478523
2757,United Arab Emirates,2,-1,27.801662
2758,United Arab Emirates,1,1,31.102844
2759,United Arab Emirates,1,0.5,30.284378
2760,United Arab Emirates,1,0.25,29.88387
2761,United Arab Emirates,1,0,29.504507
2762,United Arab Emirates,1,0.25,29.88387
2763,United Arab Emirates,1,-0.5,28.77248
2764,United Arab Emirates,1,-1,28.139172
2765,United Arab Emirates,0,1,31.334692
2766,United Arab Emirates,0,0.5,30.530489
2767,United Arab Emirates,0,0.25,30.151129
2768,United Arab Emirates,0,0,28.46458333333333
2769,United Arab Emirates,0,0.25,30.151129
2770,United Arab Emirates,0,-0.5,29.109022
2771,United Arab Emirates,0,-1,28.476683
2772,United Arab Emirates,-1,1,31.573174
2773,United Arab Emirates,-1,0.5,30.797752
2774,United Arab Emirates,-1,0.25,30.41949
2775,United Arab Emirates,-1,0,30.078875
2776,United Arab Emirates,-1,0.25,30.41949
2777,United Arab Emirates,-1,-0.5,29.446535
2778,United Arab Emirates,-1,-1,28.814194
2779,United Arab Emirates,-2,1,31.823738
2780,United Arab Emirates,-2,0.5,31.068512
2781,United Arab Emirates,-2,0.25,30.732555
2782,United Arab Emirates,-2,0,30.416386
2783,United Arab Emirates,-2,0.25,30.732555
2784,United Arab Emirates,-2,-0.5,29.784046
2785,United Arab Emirates,-2,-1,29.151707
2786,United Arab Emirates,-5,1,32.6936
2787,United Arab Emirates,-5,0.5,32.06126
2788,United Arab Emirates,-5,0.25,31.745087
2789,United Arab Emirates,-5,0,31.42892
2790,United Arab Emirates,-5,0.25,31.745087
2791,United Arab Emirates,-5,-0.5,30.796581
2792,United Arab Emirates,-5,-1,30.164242
2793,Nicaragua,5,1,31.474312
2794,Nicaragua,5,0.5,31.623304
2795,Nicaragua,5,0.25,31.697802
2796,Nicaragua,5,0,31.772299
2797,Nicaragua,5,0.25,31.697802
2798,Nicaragua,5,-0.5,31.929316
2799,Nicaragua,5,-1,32.08816
2800,Nicaragua,2,1,29.204271
2801,Nicaragua,2,0.5,29.367643
2802,Nicaragua,2,0.25,29.453547
2803,Nicaragua,2,0,29.540834
2804,Nicaragua,2,0.25,29.453547
2805,Nicaragua,2,-0.5,29.715412
2806,Nicaragua,2,-1,29.88999
2807,Nicaragua,1,1,28.496767
2808,Nicaragua,1,0.5,28.671041
2809,Nicaragua,1,0.25,28.75818
2810,Nicaragua,1,0,28.845314
2811,Nicaragua,1,0.25,28.75818
2812,Nicaragua,1,-0.5,29.01959
2813,Nicaragua,1,-1,29.193865
2814,Nicaragua,0,1,27.802977
2815,Nicaragua,0,0.5,27.977251
2816,Nicaragua,0,0.25,28.064386
2817,Nicaragua,0,0,27.428291666666667
2818,Nicaragua,0,0.25,28.064386
2819,Nicaragua,0,-0.5,28.3258
2820,Nicaragua,0,-1,28.50033
2821,Nicaragua,-1,1,27.109184
2822,Nicaragua,-1,0.5,27.283459
2823,Nicaragua,-1,0.25,27.370596
2824,Nicaragua,-1,0,27.457731
2825,Nicaragua,-1,0.25,27.370596
2826,Nicaragua,-1,-0.5,27.63528
2827,Nicaragua,-1,-1,27.814701
2828,Nicaragua,-2,1,26.415394
2829,Nicaragua,-2,0.5,26.590809
2830,Nicaragua,-2,0.25,26.680517
2831,Nicaragua,-2,0,26.77023
2832,Nicaragua,-2,0.25,26.680517
2833,Nicaragua,-2,-0.5,26.949648
2834,Nicaragua,-2,-1,27.129068
2835,Nicaragua,-5,1,24.384974
2836,Nicaragua,-5,0.5,24.570587
2837,Nicaragua,-5,0.25,24.663395
2838,Nicaragua,-5,0,24.756205
2839,Nicaragua,-5,0.25,24.663395
2840,Nicaragua,-5,-0.5,24.941818
2841,Nicaragua,-5,-1,25.127434
2842,Somalia,5,1,31.68847
2843,Somalia,5,0.5,32.132275
2844,Somalia,5,0.25,32.357834
2845,Somalia,5,0,32.583393
2846,Somalia,5,0.25,32.357834
2847,Somalia,5,-0.5,33.03671
2848,Somalia,5,-1,33.490387
2849,Somalia,2,1,32.79857
2850,Somalia,2,0.5,33.203693
2851,Somalia,2,0.25,33.411514
2852,Somalia,2,0,33.631832
2853,Somalia,2,0.25,33.411514
2854,Somalia,2,-0.5,34.085377
2855,Somalia,2,-1,34.538998
2856,Somalia,1,1,33.18598
2857,Somalia,1,0.5,33.577168
2858,Somalia,1,0.25,33.781643
2859,Somalia,1,0,33.989986
2860,Somalia,1,0.25,33.781643
2861,Somalia,1,-0.5,34.437294
2862,Somalia,1,-1,34.89091
2863,Somalia,0,1,33.573395
2864,Somalia,0,0.5,33.95406
2865,Somalia,0,0.25,34.155113
2866,Somalia,0,0,27.477633333333333
2867,Somalia,0,0.25,34.155113
2868,Somalia,0,-0.5,34.78928
2869,Somalia,0,-1,35.242832
2870,Somalia,-1,1,33.98289
2871,Somalia,-1,0.5,34.341473
2872,Somalia,-1,0.25,34.531807
2873,Somalia,-1,0,34.733063
2874,Somalia,-1,0.25,34.531807
2875,Somalia,-1,-0.5,35.14694
2876,Somalia,-1,-1,35.594746
2877,Somalia,-2,1,34.41599
2878,Somalia,-2,0.5,34.729
2879,Somalia,-2,0.25,34.91978
2880,Somalia,-2,0,35.11056
2881,Somalia,-2,0.25,34.91978
2882,Somalia,-2,-0.5,35.5174
2883,Somalia,-2,-1,35.949535
2884,Somalia,-5,1,35.752
2885,Somalia,-5,0.5,36.024487
2886,Somalia,-5,0.25,36.160725
2887,Somalia,-5,0,36.30761
2888,Somalia,-5,0.25,36.160725
2889,Somalia,-5,-0.5,36.669163
2890,Somalia,-5,-1,37.06316
2891,Finland,5,1,7.846238
2892,Finland,5,0.5,6.376159
2893,Finland,5,0.25,5.756259
2894,Finland,5,0,5.2344475
2895,Finland,5,0.25,5.756259
2896,Finland,5,-0.5,4.764112
2897,Finland,5,-1,4.92963
2898,Finland,2,1,8.103334
2899,Finland,2,0.5,6.7194605
2900,Finland,2,0.25,6.1131687
2901,Finland,2,0,5.612109
2902,Finland,2,0.25,6.1131687
2903,Finland,2,-0.5,5.160054
2904,Finland,2,-1,5.2705455
2905,Finland,1,1,8.198924
2906,Finland,1,0.5,6.8359036
2907,Finland,1,0.25,6.2377467
2908,Finland,1,0,5.739305
2909,Finland,1,0.25,6.2377467
2910,Finland,1,-0.5,5.295065
2911,Finland,1,-1,5.39075
2912,Finland,0,1,8.298997
2913,Finland,0,0.5,6.953055
2914,Finland,0,0.25,6.3625965
2915,Finland,0,0,4.4504166666666665
2916,Finland,0,0.25,6.3625965
2917,Finland,0,-0.5,5.4301825
2918,Finland,0,-1,5.5115995
2919,Finland,-1,1,8.400541
2920,Finland,-1,0.5,7.071786
2921,Finland,-1,0.25,6.489293
2922,Finland,-1,0,5.995717
2923,Finland,-1,0.25,6.489293
2924,Finland,-1,-0.5,5.5653
2925,Finland,-1,-1,5.6356173
2926,Finland,-2,1,8.503856
2927,Finland,-2,0.5,7.190523
2928,Finland,-2,0.25,6.6164823
2929,Finland,-2,0,6.124552
2930,Finland,-2,0.25,6.6164823
2931,Finland,-2,-0.5,5.7004166
2932,Finland,-2,-1,5.760513
2933,Finland,-5,1,8.823757
2934,Finland,-5,0.5,7.5544767
2935,Finland,-5,0.25,6.9984827
2936,Finland,-5,0,6.519929
2937,Finland,-5,0.25,6.9984827
2938,Finland,-5,-0.5,6.1063914
2939,Finland,-5,-1,6.1403456
2940,Thailand,5,1,38.197067
2941,Thailand,5,0.5,36.89202
2942,Thailand,5,0.25,36.27057
2943,Thailand,5,0,35.64911
2944,Thailand,5,0.25,36.27057
2945,Thailand,5,-0.5,34.406197
2946,Thailand,5,-1,33.189896
2947,Thailand,2,1,36.28237
2948,Thailand,2,0.5,34.91145
2949,Thailand,2,0.25,34.254547
2950,Thailand,2,0,33.63309
2951,Thailand,2,0.25,34.254547
2952,Thailand,2,-0.5,32.390175
2953,Thailand,2,-1,31.147264
2954,Thailand,1,1,35.66472
2955,Thailand,1,0.5,34.269363
2956,Thailand,1,0.25,33.589684
2957,Thailand,1,0,32.961082
2958,Thailand,1,0.25,33.589684
2959,Thailand,1,-0.5,31.718172
2960,Thailand,1,-1,30.475258
2961,Thailand,0,1,35.065914
2962,Thailand,0,0.5,33.62728
2963,Thailand,0,0.25,32.947598
2964,Thailand,0,0,27.975218253968254
2965,Thailand,0,0.25,32.947598
2966,Thailand,0,-0.5,31.046165
2967,Thailand,0,-1,29.803253
2968,Thailand,-1,1,34.47696
2969,Thailand,-1,0.5,32.9852
2970,Thailand,-1,0.25,32.30551
2971,Thailand,-1,0,31.62677
2972,Thailand,-1,0.25,32.30551
2973,Thailand,-1,-0.5,30.374157
2974,Thailand,-1,-1,29.131248
2975,Thailand,-2,1,33.900875
2976,Thailand,-2,0.5,32.350285
2977,Thailand,-2,0.25,31.663431
2978,Thailand,-2,0,30.983746
2979,Thailand,-2,0.25,31.663431
2980,Thailand,-2,-0.5,29.702152
2981,Thailand,-2,-1,28.45924
2982,Thailand,-5,1,32.282135
2983,Thailand,-5,0.5,30.565104
2984,Thailand,-5,0.25,29.777357
2985,Thailand,-5,0,29.057493
2986,Thailand,-5,0.25,29.777357
2987,Thailand,-5,-0.5,27.705894
2988,Thailand,-5,-1,26.443218
2989,Ecuador,5,1,25.24451
2990,Ecuador,5,0.5,25.824316
2991,Ecuador,5,0.25,26.123615
2992,Ecuador,5,0,26.427856
2993,Ecuador,5,0.25,26.123615
2994,Ecuador,5,-0.5,27.130093
2995,Ecuador,5,-1,27.897186
2996,Ecuador,2,1,24.087017
2997,Ecuador,2,0.5,24.73517
2998,Ecuador,2,0.25,25.098309
2999,Ecuador,2,0,25.470798
3000,Ecuador,2,0.25,25.098309
3001,Ecuador,2,-0.5,26.234383
3002,Ecuador,2,-1,27.017498
3003,Ecuador,1,1,23.731861
3004,Ecuador,1,0.5,24.426113
3005,Ecuador,1,0.25,24.7912
3006,Ecuador,1,0,25.171074
3007,Ecuador,1,0.25,24.7912
3008,Ecuador,1,-0.5,25.951328
3009,Ecuador,1,-1,26.741474
3010,Ecuador,0,1,23.403448
3011,Ecuador,0,0.5,24.117054
3012,Ecuador,0,0.25,24.497988
3013,Ecuador,0,0,21.23454487179487
3014,Ecuador,0,0.25,24.497988
3015,Ecuador,0,-0.5,25.670626
3016,Ecuador,0,-1,26.465836
3017,Ecuador,-1,1,23.081764
3018,Ecuador,-1,0.5,23.826073
3019,Ecuador,-1,0.25,24.214447
3020,Ecuador,-1,0,24.602823
3021,Ecuador,-1,0.25,24.214447
3022,Ecuador,-1,-0.5,25.394985
3023,Ecuador,-1,-1,26.190193
3024,Ecuador,-2,1,22.786709
3025,Ecuador,-2,0.5,23.542532
3026,Ecuador,-2,0.25,23.930487
3027,Ecuador,-2,0,24.324137
3028,Ecuador,-2,0.25,23.930487
3029,Ecuador,-2,-0.5,25.119347
3030,Ecuador,-2,-1,25.914555
3031,Ecuador,-5,1,21.930775
3032,Ecuador,-5,0.5,22.716145
3033,Ecuador,-5,0.25,23.112669
3034,Ecuador,-5,0,23.511774
3035,Ecuador,-5,0.25,23.112669
3036,Ecuador,-5,-0.5,24.309818
3037,Ecuador,-5,-1,25.107277
3038,Paraguay,5,1,29.244972
3039,Paraguay,5,0.5,29.480412
3040,Paraguay,5,0.25,29.603159
3041,Paraguay,5,0,29.732891
3042,Paraguay,5,0.25,29.603159
3043,Paraguay,5,-0.5,30.007534
3044,Paraguay,5,-1,30.289642
3045,Paraguay,2,1,28.040428
3046,Paraguay,2,0.5,28.341732
3047,Paraguay,2,0.25,28.500042
3048,Paraguay,2,0,28.65929
3049,Paraguay,2,0.25,28.500042
3050,Paraguay,2,-0.5,28.983868
3051,Paraguay,2,-1,29.308681
3052,Paraguay,1,1,27.70456
3053,Paraguay,1,0.5,28.026638
3054,Paraguay,1,0.25,28.189186
3055,Paraguay,1,0,28.35299
3056,Paraguay,1,0.25,28.189186
3057,Paraguay,1,-0.5,28.685787
3058,Paraguay,1,-1,29.030968
3059,Paraguay,0,1,27.410305
3060,Paraguay,0,0.5,27.740479
3061,Paraguay,0,0.25,27.909752
3062,Paraguay,0,0,24.11685
3063,Paraguay,0,0.25,27.909752
3064,Paraguay,0,-0.5,28.430801
3065,Paraguay,0,-1,28.78584
3066,Paraguay,-1,1,27.135143
3067,Paraguay,-1,0.5,27.481771
3068,Paraguay,-1,0.25,27.656647
3069,Paraguay,-1,0,27.834343
3070,Paraguay,-1,0.25,27.656647
3071,Paraguay,-1,-0.5,28.196854
3072,Paraguay,-1,-1,28.565369
3073,Paraguay,-2,1,26.888483
3074,Paraguay,-2,0.5,27.253298
3075,Paraguay,-2,0.25,27.438488
3076,Paraguay,-2,0,27.62486
3077,Paraguay,-2,0.25,27.438488
3078,Paraguay,-2,-0.5,27.997612
3079,Paraguay,-2,-1,28.377804
3080,Paraguay,-5,1,26.458218
3081,Paraguay,-5,0.5,26.855724
3082,Paraguay,-5,0.25,27.054476
3083,Paraguay,-5,0,27.25323
3084,Paraguay,-5,0.25,27.054476
3085,Paraguay,-5,-0.5,27.650734
3086,Paraguay,-5,-1,28.052052
3087,Suriname,5,1,27.40216666666667
3088,Suriname,5,0.5,27.40216666666667
3089,Suriname,5,0.25,27.40216666666667
3090,Suriname,5,0,27.40216666666667
3091,Suriname,5,0.25,27.40216666666667
3092,Suriname,5,-0.5,27.40216666666667
3093,Suriname,5,-1,27.40216666666667
3094,Suriname,2,1,27.40216666666667
3095,Suriname,2,0.5,27.40216666666667
3096,Suriname,2,0.25,27.40216666666667
3097,Suriname,2,0,27.40216666666667
3098,Suriname,2,0.25,27.40216666666667
3099,Suriname,2,-0.5,27.40216666666667
3100,Suriname,2,-1,27.40216666666667
3101,Suriname,1,1,27.40216666666667
3102,Suriname,1,0.5,27.40216666666667
3103,Suriname,1,0.25,27.40216666666667
3104,Suriname,1,0,27.40216666666667
3105,Suriname,1,0.25,27.40216666666667
3106,Suriname,1,-0.5,27.40216666666667
3107,Suriname,1,-1,27.40216666666667
3108,Suriname,0,1,27.40216666666667
3109,Suriname,0,0.5,27.40216666666667
3110,Suriname,0,0.25,27.40216666666667
3111,Suriname,0,0,27.40216666666667
3112,Suriname,0,0.25,27.40216666666667
3113,Suriname,0,-0.5,27.40216666666667
3114,Suriname,0,-1,27.40216666666667
3115,Suriname,-1,1,27.40216666666667
3116,Suriname,-1,0.5,27.40216666666667
3117,Suriname,-1,0.25,27.40216666666667
3118,Suriname,-1,0,27.40216666666667
3119,Suriname,-1,0.25,27.40216666666667
3120,Suriname,-1,-0.5,27.40216666666667
3121,Suriname,-1,-1,27.40216666666667
3122,Suriname,-2,1,27.40216666666667
3123,Suriname,-2,0.5,27.40216666666667
3124,Suriname,-2,0.25,27.40216666666667
3125,Suriname,-2,0,27.40216666666667
3126,Suriname,-2,0.25,27.40216666666667
3127,Suriname,-2,-0.5,27.40216666666667
3128,Suriname,-2,-1,27.40216666666667
3129,Suriname,-5,1,27.40216666666667
3130,Suriname,-5,0.5,27.40216666666667
3131,Suriname,-5,0.25,27.40216666666667
3132,Suriname,-5,0,27.40216666666667
3133,Suriname,-5,0.25,27.40216666666667
3134,Suriname,-5,-0.5,27.40216666666667
3135,Suriname,-5,-1,27.40216666666667
3136,Chile,5,1,15.113255
3137,Chile,5,0.5,14.964682
3138,Chile,5,0.25,14.922984
3139,Chile,5,0,14.894353
3140,Chile,5,0.25,14.922984
3141,Chile,5,-0.5,14.871543
3142,Chile,5,-1,14.886189
3143,Chile,2,1,14.663677
3144,Chile,2,0.5,14.453965
3145,Chile,2,0.25,14.36053
3146,Chile,2,0,14.281538
3147,Chile,2,0.25,14.36053
3148,Chile,2,-0.5,14.174424
3149,Chile,2,-1,14.149981
3150,Chile,1,1,14.536801
3151,Chile,1,0.5,14.303612
3152,Chile,1,0.25,14.203168
3153,Chile,1,0,14.111075
3154,Chile,1,0.25,14.203168
3155,Chile,1,-0.5,13.968471
3156,Chile,1,-1,13.9155
3157,Chile,0,1,14.416233
3158,Chile,0,0.5,14.159877
3159,Chile,0,0.25,14.051712
3160,Chile,0,0,12.731131944444444
3161,Chile,0,0.25,14.051712
3162,Chile,0,-0.5,13.790189
3163,Chile,0,-1,13.6833315
3164,Chile,-1,1,14.3132925
3165,Chile,-1,0.5,14.025827
3166,Chile,-1,0.25,13.907979
3167,Chile,-1,0,13.802911
3168,Chile,-1,0.25,13.907979
3169,Chile,-1,-0.5,13.614843
3170,Chile,-1,-1,13.489402
3171,Chile,-2,1,14.221767
3172,Chile,-2,0.5,13.900031
3173,Chile,-2,0.25,13.77034
3174,Chile,-2,0,13.656079
3175,Chile,-2,0.25,13.77034
3176,Chile,-2,-0.5,13.456605
3177,Chile,-2,-1,13.301669
3178,Chile,-5,1,13.971053
3179,Chile,-5,0.5,13.60243
3180,Chile,-5,0.25,13.430624
3181,Chile,-5,0,13.266631
3182,Chile,-5,0.25,13.430624
3183,Chile,-5,-0.5,13.008546
3184,Chile,-5,-1,12.810141
3185,Morocco,5,1,26.04948
3186,Morocco,5,0.5,24.540703
3187,Morocco,5,0.25,23.785767
3188,Morocco,5,0,23.030956
3189,Morocco,5,0.25,23.785767
3190,Morocco,5,-0.5,21.56128
3191,Morocco,5,-1,20.299332
3192,Morocco,2,1,25.085823
3193,Morocco,2,0.5,23.57715
3194,Morocco,2,0.25,22.822628
3195,Morocco,2,0,22.067263
3196,Morocco,2,0.25,22.822628
3197,Morocco,2,-0.5,20.582352
3198,Morocco,2,-1,19.262793
3199,Morocco,1,1,24.764603
3200,Morocco,1,0.5,23.255932
3201,Morocco,1,0.25,22.50152
3202,Morocco,1,0,21.746315
3203,Morocco,1,0.25,22.50152
3204,Morocco,1,-0.5,20.256042
3205,Morocco,1,-1,18.917278
3206,Morocco,0,1,24.455439
3207,Morocco,0,0.5,22.934711
3208,Morocco,0,0.25,22.180355
3209,Morocco,0,0,18.268933333333333
3210,Morocco,0,0.25,22.180355
3211,Morocco,0,-0.5,19.929733
3212,Morocco,0,-1,18.571766
3213,Morocco,-1,1,24.149685
3214,Morocco,-1,0.5,22.61349
3215,Morocco,-1,0.25,21.859154
3216,Morocco,-1,0,21.10442
3217,Morocco,-1,0.25,21.859154
3218,Morocco,-1,-0.5,19.603424
3219,Morocco,-1,-1,18.226254
3220,Morocco,-2,1,23.843935
3221,Morocco,-2,0.5,22.29227
3222,Morocco,-2,0.25,21.537933
3223,Morocco,-2,0,20.78347
3224,Morocco,-2,0.25,21.537933
3225,Morocco,-2,-0.5,19.27717
3226,Morocco,-2,-1,17.882874
3227,Morocco,-5,1,22.926676
3228,Morocco,-5,0.5,21.368332
3229,Morocco,-5,0.25,20.58916
3230,Morocco,-5,0,19.819939
3231,Morocco,-5,0.25,20.58916
3232,Morocco,-5,-0.5,18.309898
3233,Morocco,-5,-1,16.868767
3234,India,5,1,32.994286
3235,India,5,0.5,31.271984
3236,India,5,0.25,30.436562
3237,India,5,0,29.601141
3238,India,5,0.25,30.436562
3239,India,5,-0.5,27.930294
3240,India,5,-1,26.259449
3241,India,2,1,32.587337
3242,India,2,0.5,30.748663
3243,India,2,0.25,29.896149
3244,India,2,0,29.060724
3245,India,2,0.25,29.896149
3246,India,2,-0.5,27.389881
3247,India,2,-1,25.719036
3248,India,1,1,32.462204
3249,India,1,0.5,30.607195
3250,India,1,0.25,29.716402
3251,India,1,0,28.880589
3252,India,1,0.25,29.716402
3253,India,1,-0.5,27.209742
3254,India,1,-1,25.538895
3255,India,0,1,32.349995
3256,India,0,0.5,30.472841
3257,India,0,0.25,29.559174
3258,India,0,0,26.19122591645354
3259,India,0,0.25,29.559174
3260,India,0,-0.5,27.029604
3261,India,0,-1,25.358757
3262,India,-1,1,32.24558
3263,India,-1,0.5,30.33849
3264,India,-1,0.25,29.41769
3265,India,-1,0,28.528675
3266,India,-1,0.25,29.41769
3267,India,-1,-0.5,26.849466
3268,India,-1,-1,25.178621
3269,India,-2,1,32.165607
3270,India,-2,0.5,30.211924
3271,India,-2,0.25,29.281239
3272,India,-2,0,28.376951
3273,India,-2,0.25,29.281239
3274,India,-2,-0.5,26.669327
3275,India,-2,-1,24.998482
3276,India,-5,1,31.958488
3277,India,-5,0.5,29.929562
3278,India,-5,0.25,28.930916
3279,India,-5,0,27.963684
3280,India,-5,0.25,28.930916
3281,India,-5,-0.5,26.155567
3282,India,-5,-1,24.458069
3283,United States,5,1,25.772425
3284,United States,5,0.5,21.490541
3285,United States,5,0.25,19.391594
3286,United States,5,0,17.443993
3287,United States,5,0.25,19.391594
3288,United States,5,-0.5,14.111491
3289,United States,5,-1,11.879374
3290,United States,2,1,25.691357
3291,United States,2,0.5,21.528591
